TC,LOC,SC,E
org.apache.commons.text.WordUtilsTest#testWrapAtStartAndEnd,3,3,188.887375
org.apache.commons.text.ExtendedMessageFormatTest#testBuiltInNumberFormat,9,0,226.663177
org.apache.commons.text.matcher.StringMatcherOnCharSequenceStringTest#testDoubleQuoteMatcher,9,0,186.806381
org.apache.commons.text.StrBuilderTest#testReadFromCharBufferAppendsToEnd,5,0,181.763992
org.apache.commons.text.StringTokenizerTest#testBasicIgnoreTrimmed2,12,12,185.243469
org.apache.commons.text.StringTokenizerTest#test1,14,11,187.771515
org.apache.commons.text.StrSubstitutorTest#testReplaceNoVariables,3,1,185.200806
org.apache.commons.text.similarity.JaroWinklerDistanceTest#testGetJaroWinklerDistance_StringString,18,33,181.201614
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppend_CharArray_int_int,18,0,191.924698
org.apache.commons.text.RandomStringGeneratorTest#testNoPrivateCharacters,11,6,188.212555
org.apache.commons.text.StrMatcherTest#testCharSetMatcher_charArray,12,19,189.782959
org.apache.commons.text.StringSubstitutorTest#testReplaceUnknownShortestKeyOnlyExtraLast,4,3,186.992645
org.apache.commons.text.TextStringBuilderTest#testClear,7,0,190.590942
org.apache.commons.text.lookup.ConstantStringLookupBasicTest#testNullClassFetch,8,0,184.08226
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendln_String,19,0,193.66478
org.apache.commons.text.matcher.StringMatcherFactoryTest#test_commaMatcher,6,0,189.389633
org.apache.commons.text.StrBuilderTest#testDeleteIntInt,14,0,189.560883
org.apache.commons.text.TextStringBuilderTest#testWrap_CharArray_Int_3,3,0,189.070465
org.apache.commons.text.lookup.BiFunctionStringLookupTest#testBiFunctionForNestedMap,22,4,186.943741
org.apache.commons.text.lookup.PropertiesStringLookupTest#testToString,3,2,181.734436
org.apache.commons.text.StrTokenizerTest#testReset_String,9,10,180.039474
org.apache.commons.text.StrBuilderTest#testEnsureCapacity,10,0,188.399002
org.apache.commons.text.CaseUtilsTest#testToCamelCase,28,28,190.792786
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendln_StrBuilder_int_int,19,0,192.157196
org.apache.commons.text.StrBuilderTest#testLastIndexOf_String,13,0,186.515808
org.apache.commons.text.lookup.EnvironmentVariableStringLookupTest#testNull,3,0,179.759186
org.apache.commons.text.StrTokenizerTest#testBasic5,8,8,187.15036
org.apache.commons.text.StringSubstitutorTest#testReplaceNoPrefixNoSuffix,3,1,189.293915
org.apache.commons.text.lookup.UrlStringLookupTest#testToString,3,2,182.86702
org.apache.commons.text.StringTokenizerTest#testTokenizeSubclassOutputChange,13,6,185.336731
org.apache.commons.text.StrSubstitutorTest#testSubstitutePreserveEscape,11,8,189.36763
org.apache.commons.text.StringSubstitutorTest#testReplaceEmptyKey,3,1,188.990646
org.apache.commons.text.TextStringBuilderTest#testChaining,12,0,188.787201
org.apache.commons.text.StringEscapeUtilsTest#testEscapeJson,25,7,185.951736
org.apache.commons.text.StringSubstitutorTest#testReplaceUnknownKeyOnlyExtraFirst,4,3,188.04274
org.apache.commons.text.similarity.IntersectionSimilarityTest#testIntersectionUsingSetCharacterListCharacter,10,2,185.858078
org.apache.commons.text.translate.NumericEntityUnescaperTest#testCreatesNumericEntityUnescaperTwo,5,2,192.261932
org.apache.commons.text.FormattableUtilsTest#testIllegalEllipsisWith7Args,5,0,184.010742
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendSeparator_String_int,11,0,191.637253
org.apache.commons.text.lookup.FileStringLookupTest#testBadCharsetName,3,1,189.145447
org.apache.commons.text.matcher.StringMatcherOnCharArrayTest#testMatcherIndices,7,0,191.416473
org.apache.commons.text.StrBuilderTest#testAsReader,75,0,183.202652
org.apache.commons.text.TextStringBuilderTest#testReadFromCharBuffer,10,0,193.508102
org.apache.commons.text.lookup.UrlDecoderStringLookupTest#testToString,3,2,179.930908
org.apache.commons.text.StrTokenizerTest#testTokenizeSubclassOutputChange,13,6,189.901535
org.apache.commons.text.TextStringBuilderTest#testCapacity,6,0,190.368317
org.apache.commons.text.StrBuilderTest#testGetSetNullText,12,0,188.067841
org.apache.commons.text.similarity.CosineDistanceTest#testCosineDistance,6,4,187.09639
org.apache.commons.text.StrTokenizerTest#testConstructor_charArray,10,10,185.507324
org.apache.commons.text.lookup.XmlStringLookupTest#testBadXPath,3,1,184.910645
org.apache.commons.text.lookup.UrlEncoderStringLookupTest#test,3,2,181.808929
org.apache.commons.text.TextStringBuilderTest#testAppendToAppendable,7,0,183.620789
org.apache.commons.text.StrSubstitutorTest#testConstructorNoArgs,4,4,182.787125
org.apache.commons.text.StrSubstitutorTest#testStaticReplace,5,2,188.070312
org.apache.commons.text.similarity.JaroWinklerSimilarityTest#testGetJaroWinklerSimilarity_NullNull,3,1,187.044052
org.apache.commons.text.StringTokenizerTest#testTSV,4,2,192.57695
org.apache.commons.text.StringSubstitutorTest#testReplaceChangedMap,7,3,187.079422
org.apache.commons.text.TextStringBuilderTest#testIndexOfLang294,5,0,191.825409
org.apache.commons.text.StringSubstitutorTest#testReplaceEmptyKeyWithDefaultOnlyEmpty,3,1,184.478424
org.apache.commons.text.lookup.DnsStringLookupTest#testNull,3,2,181.819901
org.apache.commons.text.lookup.UrlStringLookupTest#testMissingUrl,3,1,184.83606
org.apache.commons.text.AlphabetConverterTest#encodeFailureTest,3,0,214.375854
org.apache.commons.text.StrTokenizerTest#testBasicEmpty1,10,10,186.208466
org.apache.commons.text.lookup.InterpolatorStringLookupTest#testToString,3,4,184.073792
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendSeparator_char_int,11,0,192.344986
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppend_TextStringBuilder,12,0,189.581024
org.apache.commons.text.TextStringBuilderTest#testToString,4,0,188.542435
org.apache.commons.text.CharacterPredicatesTest#testAsciiUppercaseLetters,9,8,184.42038
org.apache.commons.text.StringSubstitutorTest#testReplaceKeyStartChars2Only,4,3,195.932404
org.apache.commons.text.TextStringBuilderTest#testLang294,5,0,185.272598
org.apache.commons.text.matcher.StringMatcherFactoryTest#test_spaceMatcher,6,0,183.124466
org.apache.commons.text.StrLookupTest#testSystemPropertiesLookup,6,6,181.784393
org.apache.commons.text.RandomStringGeneratorTest#testGenerateMinMaxLength,7,4,188.066711
org.apache.commons.text.WordUtilsTest#testCapitalize_String,11,10,192.701294
org.apache.commons.text.StringSubstitutorTest#testStaticReplaceSystemPropertiesWithUpdate,11,2,186.231125
org.apache.commons.text.StringEscapeUtilsTest#testEscapeHiragana,7,5,184.519318
org.apache.commons.text.TextStringBuilderTest#testLength,6,0,186.543549
org.apache.commons.text.ExtendedMessageFormatTest#testOverriddenBuiltinFormat,20,0,339.52977
org.apache.commons.text.lookup.StringLookupFactoryTest#testDefaultStringLookupsHolder_lookupsPropertyNotPresent,3,1,185.446472
org.apache.commons.text.lookup.ResourceBundleStringLookupTest#testDoubleBundle,3,3,185.326187
org.apache.commons.text.numbers.DoubleFormatTest#testBuilder_illegalArgs,10,8,186.143173
org.apache.commons.text.similarity.FuzzyScoreTest#testGetFuzzyScore_NullNullLocale,3,1,185.44545
org.apache.commons.text.StringTokenizerTest#testBasicQuoted7,9,9,186.967987
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendNewLine,8,0,189.377274
org.apache.commons.text.StringTokenizerTest#testCSVSimpleNeedsTrim,5,1,186.974884
org.apache.commons.text.RandomStringGeneratorTest#testWithinMultipleRanges,18,7,187.418732
org.apache.commons.text.StringEscapeUtilsTest#testEscapeHtmlThree,5,3,186.771362
org.apache.commons.text.StringTokenizerTest#testPreviousTokenAndSetEmptyTokenAsNull,5,5,187.369019
org.apache.commons.text.StrSubstitutorTest#testReplaceInVariable,11,7,183.94368
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendWithSeparators_Array,17,0,190.322311
org.apache.commons.text.similarity.LongestCommonSubsequenceTest#testGettingLongestCommonSubsequenceApplyNullString,3,1,183.46022
org.apache.commons.text.StrTokenizerTest#testCSVEmpty,4,2,189.385727
org.apache.commons.text.StrBuilderTest#testReadFromReader,10,0,185.496841
org.apache.commons.text.translate.NumericEntityUnescaperTest#testOutOfBounds,7,5,189.493866
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendWithSeparators_Iterator,17,0,182.905548
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testGetDefaultInstanceOne,5,4,188.974472
org.apache.commons.text.lookup.UrlStringLookupTest#testBadEncoding,3,1,195.611435
org.apache.commons.text.StrMatcherTest#testSpaceMatcher,7,9,184.896286
org.apache.commons.text.TextStringBuilderTest#testDeleteFirst_String,21,0,189.124939
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendWithSeparatorsWithNullText,9,0,190.013214
org.apache.commons.text.TextStringBuilderTest#testStartsWith,11,0,187.822174
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendln_String_int_int,19,0,188.602753
org.apache.commons.text.lookup.DateStringLookupTest#testDefault,4,2,185.768066
org.apache.commons.text.WordUtilsTest#testAbbreviateForUpperLimit,5,7,195.623505
org.apache.commons.text.StrTokenizerTest#testConstructor_String,10,10,185.457275
org.apache.commons.text.lookup.UrlDecoderStringLookupTest#testExceptionGettingString,5,2,220.521759
org.apache.commons.text.StringSubstitutorTest#testReplaceVariablesCount2NonAdjacent,7,1,185.378799
org.apache.commons.text.StrBuilderTest#testAppendStringBuilderNull,7,0,184.621582
org.apache.commons.text.similarity.LongestCommonSubsequenceTest#testLogestCommonSubsequence,15,14,191.567841
org.apache.commons.text.StringTokenizerTest#testBasic1,8,8,186.651337
org.apache.commons.text.translate.LookupTranslatorTest#testBasicLookup,9,6,189.822632
org.apache.commons.text.TextStringBuilderTest#testReplace_int_int_String,22,0,189.113281
org.apache.commons.text.StringTokenizerTest#testConstructor_charArray_char,12,15,188.890137
org.apache.commons.text.StringEscapeUtilsTest#testUnescapeCsvString,11,9,183.675308
org.apache.commons.text.similarity.HammingDistanceTest#testHammingDistance_nullLeftValue,3,1,186.978165
org.apache.commons.text.TextStringBuilderTest#testEnsureCapacity,10,0,189.99736
org.apache.commons.text.StringTokenizerTest#testBasicQuoted3,9,9,178.801788
org.apache.commons.text.matcher.StringMatcherOnCharArrayTest#testAndMatcher_char,8,0,189.012955
org.apache.commons.text.StrBuilderTest#testEndsWith,15,0,182.126175
org.apache.commons.text.lookup.SystemPropertyStringLookupTest#testNull,3,0,185.158813
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppend_PrimitiveNumber,11,0,190.00795
org.apache.commons.text.StringSubstitutorTest#testResolveVariable,17,5,186.310211
org.apache.commons.text.TextStringBuilderTest#testReadFromReadable,10,0,189.027374
org.apache.commons.text.StrTokenizerTest#testDelimMatcher,9,8,183.205917
org.apache.commons.text.similarity.CosineSimilarityTest#testCosineSimilarityWithNonEmptyMap,8,2,187.24826
org.apache.commons.text.StrBuilderAppendInsertTest#testAppend_StringBuffer_int_int,48,0,189.200974
org.apache.commons.text.lookup.DnsStringLookupTest#testCanonicalNameFromHostName,4,2,183.423492
org.apache.commons.text.translate.EntityArraysTest#testBasicMap,3,1,188.446838
org.apache.commons.text.TextStringBuilderTest#testDeleteFirst_char,14,0,193.335999
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendFixedWidthPadLeft_int,24,0,202.150436
org.apache.commons.text.TextStringBuilderTest#testReadFromReaderIntEmpty,6,0,187.776047
org.apache.commons.text.translate.NumericEntityEscaperTest#testBelow,6,3,186.234207
org.apache.commons.text.StrMatcherTest#testQuoteMatcher,7,9,186.716492
org.apache.commons.text.StringTokenizerTest#test3,14,11,188.172455
org.apache.commons.text.StringTokenizerTest#testIteration,21,22,187.139175
org.apache.commons.text.StrLookupTest#testSystemPropertiesLookupUpdatedProperty,13,5,186.942993
org.apache.commons.text.StringSubstitutorTest#testSamePrefixAndSuffix,8,1,193.182327
org.apache.commons.text.StrBuilderTest#testToCharArrayIntInt,18,0,183.919937
org.apache.commons.text.StringTokenizerTest#testConstructor_String,10,10,182.72554
org.apache.commons.text.StrBuilderTest#testDeleteFirst_String,21,0,190.44194
org.apache.commons.text.StrBuilderTest#testMidString,9,0,208.752548
org.apache.commons.text.StrSubstitutorTest#testCreatesStrSubstitutorTakingStrLookupAndCallsReplaceTakingTwoAndThreeInts,7,7,183.961334
org.apache.commons.text.StringSubstitutorTest#testSubstituteDefaultProperties,6,1,186.194794
org.apache.commons.text.TextStringBuilderTest#testDeleteAll_StringMatcher,13,0,192.174561
org.apache.commons.text.StrSubstitutorTest#testConstructorMapFull,8,5,183.222855
org.apache.commons.text.TextStringBuilderTest#testLang295,6,0,187.024719
org.apache.commons.text.lookup.ConstantStringLookupBasicTest#testOne,3,0,188.77449
org.apache.commons.text.lookup.ScriptStringLookupTest#testScriptUsingMultipleColons,3,2,274.58786
org.apache.commons.text.translate.OctalUnescaperTest#testBetween,39,14,190.560516
org.apache.commons.text.similarity.JaroWinklerSimilarityTest#testGetJaroWinklerSimilarity_StringNull,3,1,186.799438
org.apache.commons.text.StrTokenizerTest#testDelimString,8,8,189.379913
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testApplyThrowsIllegalArgumentExceptionAndCreatesLevenshteinDetailedDistanceTakingInteger,8,3,192.089172
org.apache.commons.text.RandomStringGeneratorTest#testInvalidLength,7,3,186.561127
org.apache.commons.text.matcher.StringMatcherOnCharSequenceStringTest#testCharMatcher_char,16,0,190.064835
org.apache.commons.text.AlphabetConverterTest#hebrewTest,6,1,192.478104
org.apache.commons.text.TextStringBuilderTest#testLastIndexOf_char_int,13,0,189.007721
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendWithSeparators_Collection,17,0,191.792877
org.apache.commons.text.StringEscapeUtilsTest#testLang708,7,1,188.471619
org.apache.commons.text.lookup.DnsStringLookupTest#testToString,3,2,185.549042
org.apache.commons.text.StrBuilderTest#testReplaceFirst_StrMatcher_String,28,0,186.751205
org.apache.commons.text.FormattableUtilsTest#testEllipsis,22,0,191.034302
org.apache.commons.text.translate.JavaUnicodeEscaperTest#testToUtf16Escape,5,3,188.251282
org.apache.commons.text.matcher.StringMatcherOnCharSequenceStringTest#testNoneMatcher,31,0,188.341492
org.apache.commons.text.StringTokenizerTest#testBasicQuoted1,8,8,182.290421
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testGetLevenshteinDetailedDistance_StringNullInt,3,1,189.65976
org.apache.commons.text.StrSubstitutorTest#testReplaceEscaping,3,1,198.110916
org.apache.commons.text.StrBuilderAppendInsertTest#testAppend_StringBuilder_int_int,50,0,189.840805
org.apache.commons.text.StringEscapeUtilsTest#testUnescapeJava,31,8,186.82016
org.apache.commons.text.StrBuilderAppendInsertTest#testAppend_FormattedString,17,0,192.776428
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendSeparator_char_char,12,0,188.49704
org.apache.commons.text.matcher.StringMatcherFactoryTest#test_stringMatcherChars,14,0,184.998886
org.apache.commons.text.numbers.ParsedDecimalTest#testMaxPrecision,14,0,179.469528
org.apache.commons.text.io.StringSubstitutorFilterReaderTest#testReadMixedBufferLengths1ToVarLenPlusNoReplace,12,0,190.047989
org.apache.commons.text.TextStringBuilderTest#testDeleteAll_String,21,0,191.08522
org.apache.commons.text.StringSubstitutorTest#testReplaceIncompletePrefix,3,1,188.658478
org.apache.commons.text.AlphabetConverterTest#unicodeTest,8,6,187.708755
org.apache.commons.text.TextStringBuilderTest#testDrainCharsIntIntCharArrayInt,39,0,189.398209
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendln_CharArray,19,0,186.244049
org.apache.commons.text.StrTokenizerTest#testBasicQuoted6,8,8,188.173187
org.apache.commons.text.StringSubstitutorWithInterpolatorStringLookupTest#testDefaultValueForMissingKeyInResourceBundle,6,0,183.316315
org.apache.commons.text.similarity.LongestCommonSubsequenceTest#testGettingLongestCommonSubsequenceNullNull,3,1,188.53981
org.apache.commons.text.AlphabetConverterTest#unexpectedEndWhileDecodingTest,8,1,189.429535
org.apache.commons.text.TextStringBuilderTest#testMinimizeCapacity,8,0,194.291138
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendSeparator_String_String,20,0,190.40004
org.apache.commons.text.similarity.IntersectionResultTest#testNewIntersectionResult_WithIntersectionAboveSizeAorB,7,1,184.650223
org.apache.commons.text.StringSubstitutorWithInterpolatorStringLookupTest#testSystemPropertyDefaultStringLookup,6,0,190.500671
org.apache.commons.text.similarity.LongestCommonSubsequenceDistanceTest#testGettingLongestCommonSubsequenceDistanceNullString,3,1,184.605804
org.apache.commons.text.WordUtilsTest#testWrapAtMiddleTwice,3,3,189.554703
org.apache.commons.text.StringSubstitutorWithInterpolatorStringLookupTest#testDnsLookupCanonicalName,6,0,186.413712
org.apache.commons.text.matcher.StringMatcherOnCharArrayTest#testStringMatcher_String_fromString,3,0,191.332275
org.apache.commons.text.StringTokenizerTest#testBasicTrimmed2,11,11,190.310425
org.apache.commons.text.lookup.PropertiesStringLookupTest#testInterpolatorWithParameterizedKey,8,3,182.564087
org.apache.commons.text.RandomStringGeneratorTest#testGenerateTakingIntThrowsNullPointerException,10,4,187.020035
org.apache.commons.text.matcher.StringMatcherOnCharSequenceStringTest#testSplitMatcher,23,0,184.715698
org.apache.commons.text.similarity.StringMetricFromTest#testMissingMetric,3,0,185.160965
org.apache.commons.text.StrBuilderAppendInsertTest#testAppendln_StringBuffer_int_int,19,0,187.616425
org.apache.commons.text.StrBuilderTest#testCapacityAndLength,65,0,187.748413
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendWithNullText,21,0,194.677917
org.apache.commons.text.AlphabetConverterTest#testDecodeReturningNull,6,5,188.455414
org.apache.commons.text.matcher.StringMatcherFactoryTest#test_noneMatcher,6,0,186.79953
org.apache.commons.text.lookup.FileStringLookupTest#testToString,3,2,187.341812
org.apache.commons.text.StrBuilderTest#testReverse,7,0,185.043274
org.apache.commons.text.lookup.FunctionStringLookupTest#testToString,3,4,184.223785
org.apache.commons.text.WordUtilsTest#testUncapitalize_String,11,10,190.876297
org.apache.commons.text.StrBuilderTest#testLang295,6,0,190.109741
org.apache.commons.text.StrTokenizerTest#test2,14,11,191.305267
org.apache.commons.text.StrBuilderTest#testLastIndexOf_StrMatcher_int,34,0,190.291916
org.apache.commons.text.lookup.FunctionStringLookupTest#testHashMapNull,3,4,182.938477
org.apache.commons.text.similarity.LevenshteinResultsTest#testEqualsWithNonNull,6,4,183.521927
org.apache.commons.text.StrBuilderTest#testReplaceFirst_String_String,25,0,189.031311
org.apache.commons.text.ExtendedMessageFormatTest#testSetFormatsByArgumentIndex,7,0,190.13884
org.apache.commons.text.TextStringBuilderAppendInsertTest#testLang299,5,0,190.81308
org.apache.commons.text.lookup.InterpolatorStringLookupTest#testLookupWithDefaultInterpolator,3,2,185.745636
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendln_StringBuffer_int_int,7,0,234.513855
org.apache.commons.text.FormattableUtilsTest#testAlternatePadCharAndEllipsis,22,0,185.01358
org.apache.commons.text.lookup.NullStringLookupTest#test,4,0,182.796677
org.apache.commons.text.StrSubstitutorTest#testGetSetPrefix,15,10,182.262894
org.apache.commons.text.StrSubstitutorTest#testReplaceTakingCharSequenceReturningNull,6,8,183.699249
org.apache.commons.text.StrTokenizerTest#testBasic2,8,8,185.25528
org.apache.commons.text.numbers.ParsedDecimalTest#testIsZero,10,0,183.785751
org.apache.commons.text.FormattableUtilsTest#testDefaultAppend,12,0,188.92337
org.apache.commons.text.lookup.FileStringLookupTest#testOne,5,2,183.755707
org.apache.commons.text.TextStringBuilderTest#testIndexOf_char,8,0,190.383224
org.apache.commons.text.StrTokenizerTest#testBasicQuotedTrimmed1,11,11,185.935028
org.apache.commons.text.lookup.UrlEncoderStringLookupTest#testToString,3,2,184.866577
org.apache.commons.text.translate.UnicodeUnescaperTest#testUPlus,5,2,190.305679
org.apache.commons.text.StrTokenizerTest#test8,14,11,188.099625
org.apache.commons.text.StrMatcherTest#testDoubleQuoteMatcher,6,7,192.066788
org.apache.commons.text.StrBuilderTest#testIndexOf_char_int,15,0,191.124252
org.apache.commons.text.TextStringBuilderTest#testCapacityAndLength,65,0,190.120575
org.apache.commons.text.WordUtilsTest#testCapitalizeWithDelimiters_String,15,12,189.270325
org.apache.commons.text.WordUtilsTest#testContainsAllWordsWithNull,3,2,187.549316
org.apache.commons.text.similarity.IntersectionSimilarityTest#testIntersectionUsingListBigrams,16,13,183.44136
org.apache.commons.text.lookup.UrlDecoderStringLookupTest#testAllPercent,3,2,187.681351
org.apache.commons.text.StrBuilderTest#testDeleteCharAt,6,0,185.306671
org.apache.commons.text.lookup.PropertiesStringLookupTest#testMissingFileWithKey,3,3,184.494049
org.apache.commons.text.StringSubstitutorTest#testReplaceKeyStartChars,4,3,192.195862
org.apache.commons.text.WordUtilsTest#testConstructor,8,5,184.99765
org.apache.commons.text.CharacterPredicatesTest#testDigits,7,6,189.304504
org.apache.commons.text.similarity.LongestCommonSubsequenceTest#testGettingLongestCommonSubsequenceStringNull,3,1,185.262985
org.apache.commons.text.TextStringBuilderTest#testReplace_StringMatcher_String_int_int_int_VaryCount,23,0,189.031158
org.apache.commons.text.similarity.HammingDistanceTest#testHammingDistance,10,9,189.708206
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendln_StringBuilder_int_int,7,0,233.803467
org.apache.commons.text.TextStringBuilderTest#testConstructorDefault,5,0,185.193985
org.apache.commons.text.StrTokenizerTest#test7,14,11,190.176956
org.apache.commons.text.StrBuilderTest#testReplace_int_int_String,37,0,186.638199
org.apache.commons.text.StringSubstitutorTest#testReplaceNoVariables,3,1,192.934097
org.apache.commons.text.similarity.FuzzyScoreTest#testGetFuzzyScore_StringNullLocale,3,1,194.041046
org.apache.commons.text.RandomStringGeneratorTest#testZeroLength,4,5,188.289566
org.apache.commons.text.lookup.Base64EncoderStringLookupTest#testNull,3,0,179.135498
org.apache.commons.text.TextStringBuilderTest#testReplaceAll_char_char,13,0,186.944504
org.apache.commons.text.TextStringBuilderTest#testSetLength,11,0,185.985672
org.apache.commons.text.numbers.DoubleFormatTest#testMixed_custom,2,15,180.929596
org.apache.commons.text.lookup.AbstractStringLookupTest#testForwarding_substringAfterString,3,0,186.262665
org.apache.commons.text.similarity.LongestCommonSubsequenceTest#testGettingLongestCommonSubsequenceNullString,3,1,185.886658
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendln_String,7,0,230.776688
org.apache.commons.text.StringSubstitutorWithInterpolatorStringLookupTest#testDnsLookup_disabledByDefault,6,0,184.001862
org.apache.commons.text.TextStringBuilderTest#testLastIndexOf_String,13,0,191.087799
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendSeparator_String,9,0,185.483231
org.apache.commons.text.similarity.LevenshteinDistanceTest#testConstructorWithNegativeThreshold,3,1,185.896362
org.apache.commons.text.lookup.ResourceBundleStringLookupTest#testAny,5,2,178.717407
org.apache.commons.text.lookup.LocalHostStringLookupTest#testToString,3,2,188.300919
org.apache.commons.text.translate.LookupTranslatorTest#testFailsToCreateLookupTranslatorThrowsInvalidParameterException,3,1,184.270615
org.apache.commons.text.matcher.StringMatcherOnCharArrayTest#testSplitMatcher,23,0,187.530304
org.apache.commons.text.TextStringBuilderTest#testHashCode,22,0,187.581848
org.apache.commons.text.numbers.DoubleFormatTest#testEngineering_custom,2,15,189.625076
org.apache.commons.text.StrBuilderTest#testAppendln,5,0,187.696869
org.apache.commons.text.lookup.DateStringLookupTest#testFormat,8,2,187.782211
org.apache.commons.text.TextStringBuilderTest#testDeleteCharAt,12,0,192.99588
org.apache.commons.text.lookup.DefaultStringLookupTest#testEnumValues,7,4,180.502792
org.apache.commons.text.StringEscapeUtilsTest#testDeleteCharacter,4,2,180.174133
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testGetLevenshteinDetailedDistance_NullString,3,1,189.321884
org.apache.commons.text.translate.SinglePassTranslatorTest#indexIsValidated,3,1,188.497269
org.apache.commons.text.StrBuilderAppendInsertTest#testAppend_CharArray_int_int,48,0,190.634293
org.apache.commons.text.ExtendedMessageFormatTest#testEmbeddedPatternInChoice,5,0,189.841751
org.apache.commons.text.TextStringBuilderTest#testReplace_StringMatcher_String_int_int_int_VaryMatcher,15,0,188.191376
org.apache.commons.text.lookup.PropertiesStringLookupTest#testNull,3,2,184.780502
org.apache.commons.text.StringSubstitutorTest#testReplaceEscaping,6,1,188.3591
org.apache.commons.text.StringSubstitutorTest#testReplaceInTakingStringBufferWithNonNull,6,8,187.255447
org.apache.commons.text.translate.EntityArraysTest#testHtml40ExtendedMap,3,1,187.037399
org.apache.commons.text.StringSubstitutorWithInterpolatorStringLookupTest#testDnsLookupName,6,0,189.021271
org.apache.commons.text.StringSubstitutorTest#testReplaceUnknownKeyDefaultValue,3,1,186.274445
org.apache.commons.text.WordUtilsTest#testContainsAllWords_StringString,16,15,189.734177
org.apache.commons.text.StringTokenizerTest#testDelimString,8,8,188.866379
org.apache.commons.text.translate.CsvTranslatorsTest#csvEscaperQuoteTest,8,1,190.383881
org.apache.commons.text.StrSubstitutorTest#testStaticReplaceSystemProperties,9,3,216.188278
org.apache.commons.text.StrBuilderTest#testLastIndexOf_String_int,25,0,199.736359
org.apache.commons.text.StrBuilderTest#testToCharArray,11,0,192.8311
org.apache.commons.text.WordUtilsTest#testUncapitalizeWithDelimiters_String,15,12,188.867569
org.apache.commons.text.StrSubstitutorTest#testReplaceIncompletePrefix,3,1,181.222931
org.apache.commons.text.matcher.StringSubstitutorGetSetTest#testGetSetPrefix,15,0,190.707413
org.apache.commons.text.TextStringBuilderTest#testReverse,7,0,186.804672
org.apache.commons.text.lookup.ConstantStringLookupTest#testLookupPrivate,3,1,184.604218
org.apache.commons.text.StringSubstitutorTest#testReplacePartialString_noReplace,4,4,191.961533
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppendln_Boolean,8,0,193.396805
org.apache.commons.text.StringSubstitutorTest#testReplaceNull,3,1,186.772675
org.apache.commons.text.WordUtilsTest#testWrap_StringInt,19,19,188.152634
org.apache.commons.text.TextStringBuilderAppendInsertTest#testAppend_String,12,0,190.411057
org.apache.commons.text.WordUtilsTest#testSwapCase_String,14,10,183.999588
org.apache.commons.text.StrBuilderTest#testToStringBuilder,6,0,186.072067
org.apache.commons.text.translate.UnicodeEscaperTest#testBetween,6,3,188.162918
org.apache.commons.text.lookup.UrlEncoderStringLookupTest#testNull,3,2,185.478622
org.apache.commons.text.matcher.StringSubstitutorGetSetTest#testGetSetSuffix,15,0,186.516418
org.apache.commons.text.StringEscapeUtilsTest#testUnescapeJson,7,5,190.59642
org.apache.commons.text.TextStringBuilderTest#testWrap_CharArray_Int_0,3,0,189.348755
org.apache.commons.text.lookup.ConstantStringLookupBasicTest#testToString,3,0,179.892868
org.apache.commons.text.StrLookupTest#testMapLookup_nullMap,6,6,180.102448
org.apache.commons.text.StringTokenizerTest#testTSVEmpty,4,2,190.163895
org.apache.commons.text.StrTokenizerTest#testBasicIgnoreTrimmed1,12,12,191.076736
org.apache.commons.text.StringSubstitutorTest#testReplaceEmptyKeyOnly,3,4,186.953003
org.apache.commons.text.AlphabetConverterTest#unexpectedStringWhileDecodingTest,8,1,188.442719
org.apache.commons.text.lookup.FileStringLookupTest#testBadDocumentPath,3,1,179.758423
org.apache.commons.text.StringTokenizerTest#testChaining,16,24,190.880447
org.apache.commons.text.StringTokenizerTest#testReset_charArray,9,9,183.819427
org.apache.commons.text.StrBuilderTest#testGetChars,21,0,185.879654
org.apache.commons.text.AlphabetConverterTest#testCreateConverterFromCharsWithNullAndNull,9,1,189.043137
org.apache.commons.text.StringTokenizerTest#testReset,12,17,216.569336
